epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,3962.43,0.75637,0.52555,1.12789,0.90831,0.90391,0.92303,0.7004,0.87567,0.5768,1.24805,0.000779,0.000779,0.000779
187,3984.06,0.76622,0.52141,1.13225,0.88891,0.91103,0.95508,0.72311,0.85555,0.53934,1.21071,0.0007724,0.0007724,0.0007724
188,4005.67,0.76828,0.5268,1.13159,0.88799,0.92527,0.95302,0.72526,0.8437,0.5363,1.20412,0.0007658,0.0007658,0.0007658
189,4025.37,0.7375,0.51632,1.10801,0.88105,0.92259,0.94225,0.71888,0.85043,0.55331,1.21425,0.0007592,0.0007592,0.0007592
190,4045.63,0.76057,0.53081,1.12595,0.91395,0.90719,0.95262,0.71533,0.90046,0.51328,1.2575,0.0007526,0.0007526,0.0007526
191,4067.28,0.7582,0.52425,1.12432,0.93044,0.90449,0.94425,0.70988,0.88999,0.52336,1.27018,0.000746,0.000746,0.000746
192,4087.25,0.73422,0.52024,1.11755,0.90314,0.91459,0.93773,0.69393,0.90594,0.57039,1.27637,0.0007394,0.0007394,0.0007394
193,4108.94,0.76306,0.537,1.13306,0.91488,0.87973,0.92334,0.68197,0.91277,0.56921,1.31611,0.0007328,0.0007328,0.0007328
194,4128.84,0.74713,0.52507,1.12872,0.87973,0.91459,0.92863,0.67771,0.91313,0.57814,1.30029,0.0007262,0.0007262,0.0007262
195,4147.3,0.75116,0.52213,1.12451,0.92154,0.89324,0.92951,0.69096,0.88901,0.56571,1.29964,0.0007196,0.0007196,0.0007196
196,4168.95,0.7505,0.51873,1.11635,0.91647,0.89802,0.93092,0.69414,0.87884,0.55553,1.28461,0.000713,0.000713,0.000713
197,4190.59,0.73928,0.512,1.11282,0.89596,0.91815,0.92893,0.69022,0.90677,0.56441,1.30805,0.0007064,0.0007064,0.0007064
198,4209.4,0.73748,0.50227,1.1132,0.90523,0.91103,0.92077,0.69483,0.89084,0.54644,1.29506,0.0006998,0.0006998,0.0006998
199,4229.4,0.76154,0.5291,1.12568,0.91969,0.90747,0.92819,0.69203,0.91316,0.54725,1.28922,0.0006932,0.0006932,0.0006932
200,4246.2,0.74564,0.51967,1.11545,0.91695,0.90376,0.93715,0.69726,0.89935,0.54144,1.28241,0.0006866,0.0006866,0.0006866
201,4267.92,0.72797,0.51018,1.11109,0.89842,0.91278,0.92382,0.68892,0.90346,0.55531,1.30847,0.00068,0.00068,0.00068
202,4287.63,0.72464,0.51086,1.11518,0.90757,0.90855,0.92784,0.68853,0.906,0.54623,1.32402,0.0006734,0.0006734,0.0006734
203,4306.09,0.72574,0.50325,1.11478,0.89736,0.91815,0.93148,0.70589,0.88021,0.51543,1.31486,0.0006668,0.0006668,0.0006668
204,4327.83,0.72142,0.50519,1.11113,0.918,0.91815,0.92338,0.70131,0.87576,0.52938,1.30826,0.0006602,0.0006602,0.0006602
205,4349.57,0.74787,0.50801,1.11566,0.91124,0.92171,0.93681,0.69625,0.88043,0.52342,1.29796,0.0006536,0.0006536,0.0006536
206,4371.26,0.73367,0.51111,1.11238,0.91452,0.91459,0.92393,0.68375,0.89414,0.5353,1.30721,0.000647,0.000647,0.000647
207,4392.97,0.73253,0.50872,1.10706,0.90267,0.91459,0.93323,0.694,0.88195,0.54274,1.29428,0.0006404,0.0006404,0.0006404
208,4414.69,0.72584,0.50685,1.10559,0.90166,0.91359,0.93412,0.68764,0.87859,0.55534,1.26893,0.0006338,0.0006338,0.0006338
209,4433.38,0.72244,0.5022,1.10078,0.89637,0.92345,0.93086,0.69667,0.88357,0.5414,1.27655,0.0006272,0.0006272,0.0006272
210,4455.09,0.73109,0.49907,1.10962,0.91087,0.91103,0.93247,0.69888,0.89654,0.55533,1.281,0.0006206,0.0006206,0.0006206
211,4476.78,0.72324,0.51457,1.11337,0.89606,0.92043,0.9384,0.68665,0.89234,0.55646,1.28419,0.000614,0.000614,0.000614
212,4498.45,0.72996,0.51094,1.1134,0.90952,0.90747,0.936,0.68869,0.90248,0.53256,1.31901,0.0006074,0.0006074,0.0006074
213,4518.49,0.73608,0.50495,1.10505,0.8993,0.92527,0.93937,0.69794,0.89247,0.52702,1.31019,0.0006008,0.0006008,0.0006008
214,4540.24,0.7156,0.49287,1.10068,0.90704,0.90283,0.93734,0.6896,0.87988,0.55043,1.30093,0.0005942,0.0005942,0.0005942
215,4561.84,0.73648,0.50626,1.10783,0.91399,0.90764,0.93929,0.69919,0.86397,0.52866,1.28629,0.0005876,0.0005876,0.0005876
216,4581.78,0.72219,0.50317,1.10233,0.9147,0.91585,0.93788,0.69939,0.87092,0.53756,1.29101,0.000581,0.000581,0.000581
217,4603.48,0.70123,0.47842,1.09273,0.91695,0.91103,0.93209,0.68533,0.88479,0.57157,1.31863,0.0005744,0.0005744,0.0005744
218,4625.23,0.71119,0.4824,1.09816,0.8949,0.90747,0.92086,0.68161,0.89492,0.5694,1.33133,0.0005678,0.0005678,0.0005678
219,4646.73,0.72056,0.50662,1.10052,0.88665,0.91862,0.92637,0.68899,0.87622,0.55415,1.31384,0.0005612,0.0005612,0.0005612
220,4668.48,0.7146,0.50044,1.09298,0.90124,0.90747,0.93487,0.69197,0.88585,0.5432,1.3174,0.0005546,0.0005546,0.0005546
221,4690.41,0.70672,0.47744,1.08658,0.91434,0.91165,0.93774,0.68787,0.88787,0.54296,1.33233,0.000548,0.000548,0.000548
222,4712.17,0.7265,0.47933,1.09823,0.92547,0.88968,0.92822,0.69223,0.89204,0.54184,1.33034,0.0005414,0.0005414,0.0005414
223,4733.88,0.71239,0.49539,1.10534,0.93677,0.89626,0.94323,0.70855,0.87802,0.53228,1.30341,0.0005348,0.0005348,0.0005348
224,4755.54,0.72214,0.48094,1.09046,0.92662,0.89874,0.93848,0.70131,0.87729,0.53857,1.29494,0.0005282,0.0005282,0.0005282
225,4777.2,0.71566,0.49462,1.09918,0.93631,0.88934,0.93143,0.68502,0.89374,0.53411,1.33381,0.0005216,0.0005216,0.0005216
226,4798.92,0.7176,0.48358,1.09692,0.9334,0.89773,0.93336,0.68755,0.89607,0.50744,1.33679,0.000515,0.000515,0.000515
227,4820.62,0.72758,0.49639,1.10673,0.93283,0.88956,0.92815,0.69308,0.89301,0.50881,1.32136,0.0005084,0.0005084,0.0005084
228,4842.33,0.67872,0.46755,1.08297,0.89825,0.90391,0.93979,0.69887,0.88904,0.5115,1.29158,0.0005018,0.0005018,0.0005018
229,4862.42,0.70619,0.47865,1.09467,0.89467,0.90036,0.93901,0.69689,0.90102,0.53093,1.31043,0.0004952,0.0004952,0.0004952
230,4882.89,0.70365,0.48277,1.09036,0.91259,0.89167,0.93535,0.69471,0.899,0.5147,1.34088,0.0004886,0.0004886,0.0004886
231,4904.66,0.70153,0.47916,1.09405,0.91415,0.90949,0.93477,0.70188,0.89078,0.51524,1.32429,0.000482,0.000482,0.000482
232,4926.44,0.70763,0.4741,1.09483,0.91259,0.91103,0.93486,0.69401,0.90094,0.52912,1.31957,0.0004754,0.0004754,0.0004754
233,4946.91,0.70641,0.4885,1.09562,0.90509,0.90391,0.93454,0.69652,0.90945,0.51834,1.3244,0.0004688,0.0004688,0.0004688
234,4968.62,0.70824,0.47669,1.09738,0.89819,0.9105,0.94306,0.6956,0.89576,0.51161,1.31937,0.0004622,0.0004622,0.0004622
235,4989.44,0.69452,0.46883,1.0941,0.90674,0.89959,0.93846,0.70026,0.91053,0.50789,1.34038,0.0004556,0.0004556,0.0004556
236,5010.01,0.70697,0.49496,1.09619,0.92414,0.91037,0.93518,0.69823,0.89775,0.51455,1.33001,0.000449,0.000449,0.000449
237,5028.33,0.7123,0.47567,1.09768,0.90454,0.91047,0.93201,0.69684,0.90403,0.52448,1.35958,0.0004424,0.0004424,0.0004424
238,5050.03,0.69122,0.47766,1.0874,0.90175,0.8968,0.93414,0.69995,0.88184,0.53167,1.32491,0.0004358,0.0004358,0.0004358
239,5070.32,0.68577,0.47052,1.08844,0.91397,0.89324,0.93678,0.70388,0.86494,0.52553,1.30403,0.0004292,0.0004292,0.0004292
240,5092.02,0.69625,0.47466,1.08896,0.90514,0.91683,0.9421,0.70492,0.85914,0.53488,1.286,0.0004226,0.0004226,0.0004226
241,5113.73,0.68657,0.47099,1.08402,0.88956,0.91103,0.94997,0.7099,0.85949,0.51287,1.28891,0.000416,0.000416,0.000416
242,5134.48,0.69592,0.47222,1.08443,0.89549,0.91477,0.94112,0.70305,0.87201,0.51473,1.29693,0.0004094,0.0004094,0.0004094
243,5154.48,0.68797,0.47617,1.08968,0.90659,0.88968,0.93808,0.70782,0.86409,0.52106,1.29153,0.0004028,0.0004028,0.0004028
244,5176.19,0.6912,0.46765,1.09134,0.92235,0.8877,0.93814,0.7043,0.87241,0.51046,1.28576,0.0003962,0.0003962,0.0003962
245,5196.2,0.68749,0.47766,1.08553,0.91936,0.89259,0.93445,0.69673,0.88529,0.50544,1.31852,0.0003896,0.0003896,0.0003896
246,5217.9,0.69543,0.46698,1.08781,0.92165,0.879,0.93534,0.70335,0.88484,0.49865,1.33552,0.000383,0.000383,0.000383
247,5237.99,0.69999,0.47874,1.09422,0.90552,0.88677,0.93052,0.70312,0.87776,0.50785,1.33823,0.0003764,0.0003764,0.0003764
248,5259.69,0.69299,0.47568,1.0917,0.94596,0.87218,0.9375,0.70318,0.88153,0.51928,1.33292,0.0003698,0.0003698,0.0003698
249,5281.44,0.66315,0.46214,1.07725,0.9037,0.91815,0.94315,0.71047,0.87373,0.53146,1.32694,0.0003632,0.0003632,0.0003632
250,5303.2,0.68493,0.47112,1.08791,0.92919,0.88724,0.944,0.70611,0.88068,0.52676,1.33091,0.0003566,0.0003566,0.0003566
251,5324.92,0.68385,0.46396,1.08652,0.90064,0.92171,0.94129,0.70396,0.88281,0.53229,1.33704,0.00035,0.00035,0.00035
252,5345.27,0.67508,0.46396,1.08632,0.90589,0.91103,0.93859,0.70529,0.87026,0.52566,1.30622,0.0003434,0.0003434,0.0003434
253,5364.64,0.67207,0.46407,1.08175,0.91829,0.8968,0.94006,0.70513,0.87705,0.51323,1.31964,0.0003368,0.0003368,0.0003368
254,5386.35,0.6844,0.45006,1.08346,0.90736,0.9063,0.94678,0.71256,0.87246,0.50932,1.32065,0.0003302,0.0003302,0.0003302
255,5408.11,0.66566,0.45812,1.07622,0.91039,0.91459,0.94896,0.71695,0.8798,0.50474,1.32996,0.0003236,0.0003236,0.0003236
256,5429.82,0.68291,0.45973,1.08737,0.90223,0.92527,0.93955,0.7047,0.88753,0.51146,1.33377,0.000317,0.000317,0.000317
257,5449.99,0.67546,0.46362,1.08777,0.90224,0.91961,0.9512,0.71117,0.87517,0.51036,1.32535,0.0003104,0.0003104,0.0003104
258,5471.68,0.67138,0.45639,1.07607,0.8995,0.92527,0.94829,0.71092,0.87076,0.50975,1.32284,0.0003038,0.0003038,0.0003038
259,5493.37,0.66285,0.45023,1.07746,0.92062,0.90747,0.95439,0.7128,0.86833,0.49742,1.31372,0.0002972,0.0002972,0.0002972
260,5515.1,0.66109,0.45077,1.07778,0.92206,0.90747,0.94871,0.70623,0.87132,0.50501,1.31736,0.0002906,0.0002906,0.0002906
261,5535.02,0.66852,0.44696,1.07929,0.92044,0.8968,0.94576,0.7123,0.86713,0.50925,1.31226,0.000284,0.000284,0.000284
262,5556.68,0.67698,0.4602,1.07692,0.91512,0.91815,0.94956,0.71385,0.86693,0.50057,1.31483,0.0002774,0.0002774,0.0002774
263,5578.37,0.66717,0.44884,1.08275,0.91011,0.91103,0.94214,0.71008,0.86854,0.52022,1.31555,0.0002708,0.0002708,0.0002708
264,5598.75,0.64975,0.44611,1.06307,0.89526,0.90391,0.94034,0.7099,0.87233,0.51342,1.32421,0.0002642,0.0002642,0.0002642
265,5618.73,0.66556,0.45987,1.07043,0.88959,0.91103,0.94239,0.7072,0.88293,0.51218,1.33739,0.0002576,0.0002576,0.0002576
266,5640.47,0.6629,0.44921,1.0799,0.89513,0.91103,0.93979,0.70752,0.87927,0.50709,1.33883,0.000251,0.000251,0.000251
267,5662.21,0.65711,0.45468,1.06769,0.90314,0.90747,0.93546,0.70152,0.88576,0.5147,1.3516,0.0002444,0.0002444,0.0002444
268,5682.9,0.66566,0.45599,1.07621,0.90736,0.90629,0.9332,0.69917,0.87894,0.51667,1.3594,0.0002378,0.0002378,0.0002378
269,5704.56,0.6474,0.4439,1.06984,0.90158,0.91277,0.93211,0.69778,0.8866,0.5167,1.37682,0.0002312,0.0002312,0.0002312
270,5726.23,0.6536,0.43828,1.07026,0.89511,0.91109,0.93626,0.69871,0.86578,0.52567,1.34033,0.0002246,0.0002246,0.0002246
271,5747.91,0.66054,0.45901,1.07508,0.90158,0.90747,0.93696,0.70019,0.86828,0.52478,1.33188,0.000218,0.000218,0.000218
272,5769.5,0.64903,0.43724,1.06691,0.91067,0.90694,0.93783,0.69941,0.86811,0.5286,1.33115,0.0002114,0.0002114,0.0002114
273,5789.49,0.65429,0.44669,1.07484,0.90773,0.90391,0.93361,0.69374,0.88848,0.52361,1.36601,0.0002048,0.0002048,0.0002048
274,5811.24,0.64384,0.4434,1.06668,0.91412,0.90909,0.93623,0.69848,0.87948,0.51805,1.35307,0.0001982,0.0001982,0.0001982
275,5832.98,0.65652,0.44466,1.07095,0.91326,0.91459,0.92849,0.69674,0.8778,0.51248,1.35047,0.0001916,0.0001916,0.0001916
276,5852.92,0.6525,0.43979,1.07042,0.90909,0.91103,0.93083,0.69603,0.88356,0.50744,1.35791,0.000185,0.000185,0.000185
277,5874.62,0.64303,0.43491,1.06832,0.91165,0.91807,0.93402,0.69822,0.87739,0.5145,1.34484,0.0001784,0.0001784,0.0001784
278,5896.28,0.64218,0.44021,1.06382,0.92801,0.9175,0.94,0.70266,0.86629,0.51395,1.32372,0.0001718,0.0001718,0.0001718
279,5916.46,0.64641,0.44436,1.06969,0.91763,0.9119,0.94039,0.7013,0.87396,0.50923,1.33821,0.0001652,0.0001652,0.0001652
280,5938.24,0.64961,0.44946,1.07571,0.9148,0.917,0.93879,0.69852,0.88051,0.50643,1.34862,0.0001586,0.0001586,0.0001586
281,5960.03,0.62695,0.4326,1.06896,0.90182,0.92171,0.93553,0.70415,0.88448,0.50972,1.34461,0.000152,0.000152,0.000152
